TIME,V(XTOP:P),V(XTOP:IN),V(XTOP:VPWR),V(XTOP:X),I(XTOP:VIN_DRIVER),I(XTOP:CLOADP),I(XTOP:CLOADX),I(XTOP:VPOWER)
3.90439221e-09,1.08667797e-02,1.80000000e+00,1.80000000e+00,1.39389990e+00,-3.60666014e-07,6.06521624e-07,4.84345230e-05,-5.69341791e-05
3.90953037e-09,1.17820791e-02,1.80000000e+00,1.80000000e+00,1.50136379e+00,5.20138818e-07,1.06028066e-07,3.52248367e-05,-4.49797993e-05
3.91466854e-09,1.14595769e-02,1.80000000e+00,1.80000000e+00,1.58149371e+00,-5.76818432e-07,-3.57092164e-07,2.71553558e-05,-3.43699688e-05
3.91980670e-09,1.01360203e-02,1.80000000e+00,1.80000000e+00,1.64099767e+00,3.47321241e-07,-6.73280973e-07,1.91677775e-05,-2.63910823e-05
3.92494487e-09,8.38964151e-03,1.80000000e+00,1.80000000e+00,1.68487069e+00,-6.51541503e-07,-6.86254203e-07,1.49868471e-05,-1.93965242e-05
3.93008303e-09,6.64197043e-03,1.80000000e+00,1.80000000e+00,1.71697671e+00,3.47991819e-07,-6.74287006e-07,1.00073053e-05,-1.46291551e-05
3.93522120e-09,5.09597921e-03,1.80000000e+00,1.80000000e+00,1.74031941e+00,-6.17713493e-07,-5.29248825e-07,8.16470858e-06,-1.03878618e-05
3.94035936e-09,3.82896184e-03,1.80000000e+00,1.80000000e+00,1.75720142e+00,3.97528744e-07,-4.57109169e-07,4.97773530e-06,-7.84593828e-06
3.95063569e-09,2.05109732e-03,1.80000000e+00,1.80000000e+00,1.77849928e+00,-5.52755312e-07,-2.34914053e-07,3.31233254e-06,-3.74048255e-06
3.97118835e-09,4.42006026e-04,1.80000000e+00,1.80000000e+00,1.79568609e+00,4.82720132e-07,-7.82505684e-08,3.25997370e-08,-9.71026767e-07
4.00000000e-09,8.44656268e-06,1.80000000e+00,1.80000000e+00,1.79986276e+00,-4.96309067e-07,1.80583316e-08,5.47258783e-07,1.48678254e-07
