TIME,V(XTOP:S1_B),V(XTOP:X4),V(XTOP:X1),V(XTOP:S0),V(XTOP:X7),V(XTOP:S2),V(XTOP:X3),V(XTOP:XDUT:UPPER_LEFT__A1),V(XTOP:X2),V(XTOP:XDUT:LOWER_RIGHT__A0),V(XTOP:X6),V(XTOP:X0),V(XTOP:S0_B),V(XTOP:Y),V(XTOP:DUT_VPWR),V(XTOP:XDUT:UPPER_LEFT__A0),V(XTOP:X5),V(XTOP:XDUT:LOWER_RIGHT__A1),V(XTOP:XDUT:UPPER_RIGHT__A1),V(XTOP:XDUT:A1),V(XTOP:XDUT:LOWER_LEFT__A0),V(XTOP:S2_B),V(XTOP:XDUT:LOWER_LEFT__A1),V(XTOP:XDUT:A2),V(XTOP:XDUT:UPPER_RIGHT__A0),V(XTOP:S1),V(XTOP:XDUT:A0),V(XTOP:XDUT:A3),I(XTOP:VS1_DRIVER),I(XTOP:VS1_B_DRIVER),I(XTOP:VS2_DRIVER),I(XTOP:VINIT_X0),I(XTOP:VS2_B_DRIVER),I(XTOP:VPOWER),I(XTOP:VS0_B_DRIVER),I(XTOP:CFAKE_LOAD),I(XTOP:VINIT_X4),I(XTOP:VINIT_X1),I(XTOP:VS0_DRIVER),I(XTOP:VINIT_X3),I(XTOP:VINIT_X6),I(XTOP:VINIT_X5),I(XTOP:VINIT_X7),I(XTOP:VINIT_X2)
3.08882622e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.39774379e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,4.06205828e-01,0.00000000e+00,1.04285135e+00,0.00000000e+00,0.00000000e+00,4.02256212e-01,5.99031210e-02,1.80000000e+00,2.09361189e-01,1.80000000e+00,1.12539716e+00,1.12539960e+00,2.21336318e-01,2.73044924e-01,1.80000000e+00,4.06205287e-01,7.21278658e-01,1.00943357e+00,1.80000000e+00,1.12596502e-01,7.92970867e-01,3.76680144e-05,5.30194871e-05,2.18508468e-06,-2.35486730e-06,7.65466742e-06,9.07977301e-05,1.94661002e-04,1.91160884e-05,-2.35545084e-06,-6.99331016e-05,-8.49564386e-05,-1.12999447e-04,-2.03989097e-06,-6.99379796e-05,-9.86116794e-05,-2.79797396e-06
3.09177121e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.50376349e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,5.03809637e-01,0.00000000e+00,1.15496100e+00,0.00000000e+00,0.00000000e+00,2.96236507e-01,9.04542330e-02,1.80000000e+00,2.70474893e-01,1.80000000e+00,1.33458619e+00,1.33458446e+00,2.97798481e-01,3.56780273e-01,1.80000000e+00,5.03815917e-01,7.00800400e-01,1.12956867e+00,1.80000000e+00,1.54211747e-01,7.75673766e-01,3.84031584e-05,5.97367645e-05,3.22407520e-06,-4.70694454e-06,1.07100725e-05,1.01952020e-04,2.12058568e-04,2.23795955e-05,-4.70636493e-06,-7.18882095e-05,-9.68648865e-05,-1.28689051e-04,-4.98318681e-06,-7.18830285e-05,-1.07756403e-04,-4.22837216e-06
3.09228477e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.52225168e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,5.20600906e-01,0.00000000e+00,1.17465139e+00,0.00000000e+00,0.00000000e+00,2.77748321e-01,9.61779023e-02,1.80000000e+00,2.81604025e-01,1.80000000e+00,1.36596924e+00,1.36596861e+00,3.11495006e-01,3.71824443e-01,1.80000000e+00,5.20607927e-01,7.01015804e-01,1.15063670e+00,1.80000000e+00,1.61864249e-01,7.78463516e-01,3.90429162e-05,5.88516433e-05,4.95794515e-06,-3.22663018e-06,1.02438479e-05,1.06881949e-04,2.08638005e-04,2.22901362e-05,-3.22662479e-06,-7.32706527e-05,-9.21097673e-05,-1.31513030e-04,-3.19954617e-06,-7.32696856e-05,-1.09926618e-04,-3.19519126e-06
3.09279833e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.54073986e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,5.37413255e-01,0.00000000e+00,1.19400263e+00,0.00000000e+00,0.00000000e+00,2.59260135e-01,1.01939775e-01,1.80000000e+00,2.92830919e-01,1.80000000e+00,1.39417976e+00,1.39417888e+00,3.25249122e-01,3.86961696e-01,1.80000000e+00,5.37420947e-01,7.02036263e-01,1.17135480e+00,1.80000000e+00,1.69565966e-01,7.82391015e-01,3.86102391e-05,5.80124019e-05,5.82936292e-06,-3.07846203e-06,1.05693403e-05,1.09296862e-04,2.14772348e-04,2.25876904e-05,-3.07846761e-06,-7.45362844e-05,-9.34411130e-05,-1.34051383e-04,-3.05236111e-06,-7.45351849e-05,-1.11442829e-04,-3.05503941e-06
3.09382545e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.57771624e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,5.70922423e-01,0.00000000e+00,1.23121709e+00,0.00000000e+00,0.00000000e+00,2.22283763e-01,1.13665431e-01,1.80000000e+00,3.15672546e-01,1.80000000e+00,1.44150312e+00,1.44150161e+00,3.52900492e-01,4.17538917e-01,1.80000000e+00,5.70931165e-01,7.09077207e-01,1.21119642e+00,1.80000000e+00,1.85196098e-01,7.97204103e-01,3.91319251e-05,5.66077067e-05,7.67283087e-06,-3.05000273e-06,1.11399835e-05,1.11841656e-04,2.16975861e-04,2.30764574e-05,-3.04999955e-06,-7.38822434e-05,-9.43555015e-05,-1.38467215e-04,-3.03434389e-06,-7.38809273e-05,-1.13824431e-04,-3.03036045e-06
3.09485257e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.61469261e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,6.04283712e-01,0.00000000e+00,1.26573691e+00,0.00000000e+00,0.00000000e+00,1.85307391e-01,1.25611925e-01,1.80000000e+00,3.39019338e-01,1.80000000e+00,1.47971091e+00,1.47970878e+00,3.80686659e-01,4.48488984e-01,1.80000000e+00,6.04293098e-01,7.23087282e-01,1.24812862e+00,1.80000000e+00,2.01096076e-01,8.21606501e-01,3.91317325e-05,5.30665669e-05,9.86868217e-06,-2.89222729e-06,1.17275951e-05,1.15274721e-04,2.23839294e-04,2.34477175e-05,-2.89223206e-06,-7.41698893e-05,-9.61108153e-05,-1.42537902e-04,-2.88142949e-06,-7.41683496e-05,-1.15949891e-04,-2.88394398e-06
3.09587969e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.65166898e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,6.37514548e-01,0.00000000e+00,1.29684344e+00,0.00000000e+00,0.00000000e+00,1.48331019e-01,1.37718555e-01,1.80000000e+00,3.62863369e-01,1.80000000e+00,1.51174661e+00,1.51174370e+00,4.08532357e-01,4.79785727e-01,1.80000000e+00,6.37524249e-01,7.43862023e-01,1.28129295e+00,1.80000000e+00,2.17218120e-01,8.55212585e-01,3.99980417e-05,4.96217652e-05,1.22102031e-05,-2.90765155e-06,1.21838928e-05,1.17131577e-04,2.23841419e-04,2.37000856e-05,-2.90764961e-06,-7.22598180e-05,-9.66628932e-05,-1.46000566e-04,-2.90585754e-06,-7.22581917e-05,-1.17525928e-04,-2.90233838e-06
3.09793394e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.72562172e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.03667791e-01,0.00000000e+00,1.34847896e+00,0.00000000e+00,0.00000000e+00,7.43782755e-02,1.62270879e-01,1.80000000e+00,4.12024620e-01,1.80000000e+00,1.56343871e+00,1.56343414e+00,4.64067780e-01,5.43353049e-01,1.80000000e+00,7.03677329e-01,8.01102440e-01,1.33531145e+00,1.80000000e+00,2.49934341e-01,9.42265478e-01,4.01075867e-05,4.15917366e-05,1.69900650e-05,-2.74907094e-06,1.28350218e-05,1.20443646e-04,2.31702108e-04,2.41079400e-05,-2.74907482e-06,-6.99594649e-05,-9.91199000e-05,-1.52128321e-04,-2.75227673e-06,-6.99575197e-05,-1.20042850e-04,-2.75482428e-06
3.09998818e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.79957447e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.69491558e-01,0.00000000e+00,1.38885843e+00,0.00000000e+00,0.00000000e+00,4.25531598e-04,1.87353871e-01,1.80000000e+00,4.63203468e-01,1.80000000e+00,1.60348440e+00,1.60347834e+00,5.18912413e-01,6.08229507e-01,1.80000000e+00,7.69500243e-01,8.70180435e-01,1.37560937e+00,1.80000000e+00,2.83114281e-01,1.03811799e+00,4.02092406e-05,3.80153777e-05,2.08103292e-05,-2.78941007e-06,1.28742948e-05,1.19433787e-04,2.30613518e-04,2.47333963e-05,-2.78940743e-06,-6.51982449e-05,-1.00005843e-04,-1.56710346e-04,-2.79968909e-06,-6.51961692e-05,-1.21110177e-04,-2.79643592e-06
3.10000000e-09,0.00000000e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.69869415e-01,0.00000000e+00,1.38906639e+00,0.00000000e+00,0.00000000e+00,-1.11022302e-15,1.87500375e-01,1.80000000e+00,4.63503980e-01,1.80000000e+00,1.60368494e+00,1.60367890e+00,5.19224971e-01,6.08606722e-01,1.80000000e+00,7.69878092e-01,8.70595438e-01,1.37581077e+00,1.80000000e+00,2.83306275e-01,1.03865525e+00,3.95108429e-05,3.80480306e-05,2.05683184e-05,-2.72587182e-06,1.28935187e-05,1.19029892e-04,2.33674505e-04,2.48435158e-05,-2.72587110e-06,-6.57456282e-05,-1.00646637e-04,-1.56716692e-04,-2.72948077e-06,-6.57429138e-05,-1.21117652e-04,-2.72771553e-06
3.10001182e-09,4.25531598e-04,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.70201465e-01,0.00000000e+00,1.38959552e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.87648286e-01,1.80000000e+00,4.63551164e-01,1.80000000e+00,1.60405672e+00,1.60405042e+00,5.19410941e-01,6.08729121e-01,1.80000000e+00,7.70210108e-01,8.71044786e-01,1.37632932e+00,1.79957447e+00,2.83413428e-01,1.03930746e+00,9.82277126e-05,-1.53651042e-05,2.08126361e-05,1.73976284e-08,1.06320458e-05,1.22971742e-04,6.29502392e-05,2.50265523e-05,1.74106616e-08,-5.88021197e-05,1.78149722e-05,-1.47663807e-04,4.33328996e-08,-5.88022612e-05,-1.12087742e-04,3.91175222e-08
3.10003546e-09,1.27659479e-03,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.70861391e-01,0.00000000e+00,1.39059158e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.87944122e-01,1.80000000e+00,4.63671770e-01,1.80000000e+00,1.60477081e+00,1.60476424e+00,5.19792114e-01,6.08995864e-01,1.80000000e+00,7.70869941e-01,8.71950648e-01,1.37730434e+00,1.79872341e+00,2.83639717e-01,1.04060512e+00,1.06759464e-04,-2.50718193e-05,2.09974988e-05,-3.46325612e-08,1.09093402e-05,1.17063960e-04,5.04266133e-05,2.50277447e-05,-3.46417019e-08,-5.90041657e-05,3.37341683e-05,-1.48311964e-04,-6.63665813e-09,-5.90034680e-05,-1.12702346e-04,-7.47366592e-09
3.10008274e-09,2.97872118e-03,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.72172506e-01,0.00000000e+00,1.39255748e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.88535341e-01,1.80000000e+00,4.63923270e-01,1.80000000e+00,1.60619684e+00,1.60618999e+00,5.20551304e-01,6.09536174e-01,1.80000000e+00,7.72180879e-01,8.73762817e-01,1.37922796e+00,1.79702128e+00,2.84092352e-01,1.04319897e+00,1.10806702e-04,-2.92597710e-05,2.10547170e-05,-6.07251967e-08,1.08870715e-05,1.11807707e-04,4.56649439e-05,2.49893820e-05,-6.07467901e-08,-5.89926115e-05,4.15201124e-05,-1.48670849e-04,-2.90936552e-08,-5.89905844e-05,-1.12990263e-04,-2.63242142e-08
3.10017730e-09,6.38297396e-03,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.74756774e-01,0.00000000e+00,1.39643519e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.89713751e-01,1.80000000e+00,4.64453150e-01,1.80000000e+00,1.60902206e+00,1.60901485e+00,5.22034922e-01,6.10627430e-01,1.80000000e+00,7.74764852e-01,8.77395447e-01,1.38301936e+00,1.79361703e+00,2.84978024e-01,1.04839445e+00,1.08429983e-04,-2.77308600e-05,2.11489086e-05,-7.45321167e-09,1.07082112e-05,1.13014919e-04,4.80867618e-05,2.48574137e-05,-7.44809450e-09,-5.78871330e-05,3.71102638e-05,-1.47967653e-04,1.76627613e-08,-5.78853440e-05,-1.12115513e-04,1.65215992e-08
3.10036643e-09,1.31914795e-02,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.79791492e-01,0.00000000e+00,1.40403550e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.92053295e-01,1.80000000e+00,4.65599063e-01,1.80000000e+00,1.61453025e+00,1.61452212e+00,5.24866502e-01,6.12836168e-01,1.80000000e+00,7.79798965e-01,8.84687354e-01,1.39043913e+00,1.78680852e+00,2.86671850e-01,1.05880983e+00,1.09612206e-04,-3.13099375e-05,2.13551193e-05,-6.27038775e-08,1.05276149e-05,1.10227571e-04,4.52850137e-05,2.46239730e-05,-6.27236841e-08,-5.61303185e-05,3.94037974e-05,-1.47243398e-04,-2.99475178e-08,-5.61286052e-05,-1.11087230e-04,-2.70243044e-08
3.10074468e-09,2.68084907e-02,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,7.89353788e-01,0.00000000e+00,1.41862431e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.96661746e-01,1.80000000e+00,4.68189944e-01,1.80000000e+00,1.62502418e+00,1.62501413e+00,5.30052110e-01,6.17330734e-01,1.80000000e+00,7.89360072e-01,8.99324463e-01,1.40463607e+00,1.77319151e+00,2.89814251e-01,1.07965644e+00,1.07348929e-04,-3.25140607e-05,2.16308934e-05,-1.03552747e-08,1.00837643e-05,1.08166009e-04,4.59383699e-05,2.41104369e-05,-1.03560447e-08,-5.25896827e-05,3.53315378e-05,-1.45178859e-04,1.56696585e-08,-5.25880271e-05,-1.08476991e-04,1.47367290e-08
3.10150118e-09,5.40425129e-02,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,8.06713936e-01,0.00000000e+00,1.44569674e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.05605566e-01,1.80000000e+00,4.74247244e-01,1.80000000e+00,1.64408269e+00,1.64406768e+00,5.38851286e-01,6.26428420e-01,1.80000000e+00,8.06717851e-01,9.28476493e-01,1.43080965e+00,1.74595749e+00,2.95418243e-01,1.12094360e+00,1.07041479e-04,-3.91649888e-05,2.19039933e-05,-6.52092748e-08,9.52915399e-06,1.01185848e-04,4.14745212e-05,2.31800454e-05,-6.52364932e-08,-4.64462958e-05,3.50257492e-05,-1.41239982e-04,-3.11293078e-08,-4.64447893e-05,-1.03705864e-04,-2.77716252e-08
3.10301418e-09,1.08510557e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,8.35957766e-01,0.00000000e+00,1.49323200e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22649466e-01,1.80000000e+00,4.88592088e-01,1.80000000e+00,1.67567643e+00,1.67564636e+00,5.51658897e-01,6.44445075e-01,1.80000000e+00,8.35956631e-01,9.84326295e-01,1.47616715e+00,1.69148944e+00,3.05083397e-01,1.19954937e+00,1.02539601e-04,-4.49096382e-05,2.11647740e-05,-1.48025295e-08,8.65320907e-06,9.02746317e-05,3.83049091e-05,2.18797987e-05,-1.48306879e-08,-3.64230397e-05,2.81806096e-05,-1.32494436e-04,1.11535296e-08,-3.64208382e-05,-9.40178241e-05,1.14164145e-08
3.10452718e-09,1.62978602e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,8.59759850e-01,0.00000000e+00,1.53417842e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.38990025e-01,1.80000000e+00,5.05077202e-01,1.80000000e+00,1.70016132e+00,1.70010560e+00,5.59283371e-01,6.62244377e-01,1.80000000e+00,8.59752454e-01,1.03490287e+00,1.51454996e+00,1.63702140e+00,3.13485728e-01,1.27119185e+00,1.00494286e-04,-5.17476634e-05,1.91328464e-05,-6.53702735e-08,8.12931992e-06,7.84365697e-05,3.21088102e-05,2.13205883e-05,-6.54583511e-08,-2.89522383e-05,2.76623584e-05,-1.23760161e-04,-3.70268076e-08,-2.89484075e-05,-8.50620908e-05,-3.17193993e-08
3.10604018e-09,2.17446646e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,8.79884592e-01,0.00000000e+00,1.57033586e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.54992129e-01,1.80000000e+00,5.23579748e-01,1.80000000e+00,1.71913127e+00,1.71903387e+00,5.62424720e-01,6.80741932e-01,1.80000000e+00,8.79868515e-01,1.07862831e+00,1.54790233e+00,1.58255335e+00,3.20925701e-01,1.33551395e+00,9.56661493e-05,-5.45880548e-05,1.64759815e-05,-1.08629513e-08,7.56351317e-06,6.93909974e-05,3.05128198e-05,2.09850049e-05,-1.09973764e-08,-2.31977129e-05,2.40077475e-05,-1.14776769e-04,3.82418774e-09,-2.31900694e-05,-7.63209197e-05,6.72184361e-09
3.10906619e-09,3.26382735e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.13472733e-01,0.00000000e+00,1.63218355e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.85879031e-01,1.80000000e+00,5.69355495e-01,1.80000000e+00,1.74520038e+00,1.74494087e+00,5.57074011e-01,7.23843145e-01,1.80000000e+00,9.13424310e-01,1.14385124e+00,1.60416443e+00,1.47361726e+00,3.32249848e-01,1.44467217e+00,8.87755620e-05,-6.29387189e-05,1.05175375e-05,-5.32829357e-08,6.36121655e-06,5.16362584e-05,2.37420605e-05,1.98436487e-05,-5.36602752e-08,-1.53902256e-05,2.64840676e-05,-9.62998403e-05,-4.90509457e-08,-1.53646451e-05,-5.93778730e-05,-3.89115860e-08
3.11209219e-09,4.35318824e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.41406056e-01,0.00000000e+00,1.68314594e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.13731861e-01,1.80000000e+00,6.28888450e-01,1.80000000e+00,1.75957191e+00,1.75897417e+00,5.40441625e-01,7.66753275e-01,1.80000000e+00,9.41279630e-01,1.18096040e+00,1.65043981e+00,1.36468118e+00,3.37672219e-01,1.53224818e+00,8.24327266e-05,-6.65404435e-05,4.92680264e-06,1.14058245e-08,4.62592061e-06,3.85564617e-05,2.11771999e-05,1.69743387e-05,1.05998382e-08,-1.08039538e-05,2.28601407e-05,-7.59922274e-05,-1.43266056e-08,-1.07373414e-05,-4.30726401e-05,-3.89044148e-09
3.11511819e-09,5.44254913e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.66361552e-01,0.00000000e+00,1.72533385e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.36129129e-01,1.80000000e+00,6.91275239e-01,1.80000000e+00,1.76578755e+00,1.76463158e+00,5.20435748e-01,7.98216358e-01,1.80000000e+00,9.66040016e-01,1.19377218e+00,1.68989542e+00,1.25574509e+00,3.38107439e-01,1.60220581e+00,8.31722230e-05,-7.16909992e-05,4.57483088e-07,-2.96450109e-08,3.15227614e-06,2.68647230e-05,1.51131508e-05,1.26320723e-05,-3.08358892e-08,-8.46600108e-06,2.03202741e-05,-5.59836773e-05,-6.66297911e-08,-8.31481072e-06,-3.05389513e-05,-5.06308177e-08
3.11814419e-09,6.53191002e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,9.89942918e-01,0.00000000e+00,1.75998194e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.51147929e-01,1.80000000e+00,7.44256522e-01,1.80000000e+00,1.76592829e+00,1.76416403e+00,5.03647281e-01,8.19931117e-01,1.80000000e+00,9.89130721e-01,1.18742526e+00,1.72424073e+00,1.14680900e+00,3.37528871e-01,1.65681397e+00,8.21203335e-05,-7.29563644e-05,-2.89607623e-06,3.13463413e-08,2.68285019e-06,1.86503125e-05,1.32741166e-05,7.22091820e-06,3.04786857e-08,-7.58416292e-06,1.46174389e-05,-3.95633225e-05,-2.86648630e-08,-7.30717474e-06,-2.08807687e-05,-1.66629327e-08
3.12117020e-09,7.62127091e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.01337238e+00,0.00000000e+00,1.78811171e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.61949875e-01,1.80000000e+00,7.82544542e-01,1.80000000e+00,1.76089616e+00,1.75940820e+00,4.92977736e-01,8.35836707e-01,1.80000000e+00,1.01150062e+00,1.16795893e+00,1.75425040e+00,1.03787291e+00,3.44118563e-01,1.69466415e+00,8.63232955e-05,-7.66488872e-05,-4.49845424e-06,-1.54035994e-08,3.05786731e-06,1.13414980e-05,8.20939060e-06,7.05791460e-06,-1.34194143e-08,-7.86834831e-06,1.24559207e-05,-2.71699258e-05,-7.47515718e-08,-7.48846816e-06,-1.34995434e-05,-6.28690191e-08
3.12419620e-09,8.71063180e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.03788569e+00,0.00000000e+00,1.81395911e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.71332749e-01,1.80000000e+00,8.09768527e-01,1.80000000e+00,1.75111859e+00,1.75156211e+00,4.88664236e-01,8.48153022e-01,1.80000000e+00,1.03400954e+00,1.14244110e+00,1.78003520e+00,9.28936820e-01,3.57127813e-01,1.71136129e+00,8.53773383e-05,-7.65586316e-05,-4.80320498e-06,3.98426002e-08,2.99778760e-06,2.29339522e-06,7.90654840e-06,5.34508139e-06,4.39235492e-08,-8.79472524e-06,9.35207938e-06,-1.83161464e-05,-4.76037943e-08,-8.60227014e-06,-4.71637376e-06,-2.59330476e-08
3.12722220e-09,9.79999269e-01,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.06497951e+00,0.00000000e+00,1.83350479e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.80647199e-01,1.80000000e+00,8.30265703e-01,1.80000000e+00,1.74056502e+00,1.74071566e+00,4.90034326e-01,8.57679786e-01,1.80000000e+00,1.05777279e+00,1.11886452e+00,1.80167992e+00,8.20000731e-01,3.72752002e-01,1.71173459e+00,8.63037081e-05,-7.86569365e-05,-3.24287629e-06,-8.69447877e-09,3.04440746e-06,2.09874763e-07,3.65296507e-06,6.96746626e-06,-1.36412510e-08,-1.03500163e-05,9.14871968e-06,-1.08837262e-05,-6.62710313e-08,-1.06044737e-05,-5.25163510e-07,-6.69617791e-08
3.13024820e-09,1.08893536e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.09575488e+00,0.00000000e+00,1.84308568e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.90239843e-01,1.80000000e+00,8.45538182e-01,1.80000000e+00,1.73155964e+00,1.72627430e+00,4.97410144e-01,8.64861232e-01,1.80000000e+00,1.08426536e+00,1.10373912e+00,1.82330253e+00,7.11064642e-01,3.88317586e-01,1.69985508e+00,8.43753749e-05,-7.65776193e-05,-1.04731609e-06,4.53258060e-08,2.64969599e-06,-7.30528515e-06,4.02366512e-06,5.71282026e-06,3.71239578e-08,-1.23954347e-05,7.02343533e-06,-1.99696160e-06,2.42071338e-09,-1.20722069e-05,2.27980300e-06,-4.67309758e-08
3.13327421e-09,1.19787145e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.12773690e+00,0.00000000e+00,1.84541849e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.99955902e-01,1.80000000e+00,8.56532675e-01,1.80000000e+00,1.72325547e+00,1.70775442e+00,5.11751719e-01,8.70172291e-01,1.80000000e+00,1.11449862e+00,1.10417807e+00,1.83462395e+00,6.02128553e-01,4.03785527e-01,1.68088659e+00,8.60244295e-05,-8.00073782e-05,3.20215270e-06,-4.86690229e-09,2.98532721e-06,2.80974482e-07,-1.70094861e-06,7.13060383e-06,-1.68511819e-08,-1.50666201e-05,6.41374276e-06,-1.88587573e-06,-1.86676310e-08,-1.35546825e-05,2.83525271e-06,-2.23225337e-08
3.13630021e-09,1.30680754e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.14955123e+00,0.00000000e+00,1.84163537e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.11163225e-01,1.80000000e+00,8.64352504e-01,1.80000000e+00,1.71433820e+00,1.68505217e+00,5.33733904e-01,8.74072452e-01,1.80000000e+00,1.14694484e+00,1.11923090e+00,1.83705506e+00,4.93192464e-01,4.22530968e-01,1.65962806e+00,8.48859096e-05,-7.38693580e-05,5.20961010e-06,4.54015045e-08,3.86853924e-06,-5.10112572e-06,-2.06031316e-06,7.68408846e-06,3.67075753e-08,-1.81707817e-05,3.05854729e-06,2.40514369e-06,4.51070264e-08,-1.47095435e-05,2.76849567e-06,6.45927488e-09
3.13932621e-09,1.41574363e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.14300903e+00,0.00000000e+00,1.83387453e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.25960703e-01,1.80000000e+00,8.69933519e-01,1.80000000e+00,1.70420999e+00,1.65855661e+00,5.64908112e-01,8.76930768e-01,1.80000000e+00,1.17553500e+00,1.14550953e+00,1.83298433e+00,3.84256375e-01,4.48768182e-01,1.63852893e+00,8.73128614e-05,-7.35249628e-05,8.56474782e-06,-7.96393050e-09,5.75379867e-06,4.42926430e-06,-8.28725372e-06,1.18763424e-05,-1.59263779e-08,-2.17971422e-05,2.09871244e-07,-9.36713936e-07,6.53547987e-09,-1.62615011e-05,1.19362055e-06,2.00494876e-08
3.14235221e-09,1.52467971e+00,0.00000000e+00,1.80000000e+00,1.80000000e+00,1.80000000e+00,0.00000000e+00,1.80000000e+00,1.09686211e+00,0.00000000e+00,1.82545584e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.46525642e-01,1.80000000e+00,8.73951086e-01,1.80000000e+00,1.69287178e+00,1.62934347e+00,6.08291539e-01,8.79028337e-01,1.80000000e+00,1.19088133e+00,1.17811937e+00,1.82599637e+00,2.75320286e-01,4.84621867e-01,1.61939884e+00,8.76303445e-05,-6.69591682e-05,9.20543882e-06,3.89949287e-08,7.72458042e-06,1.19753203e-06,-8.07880309e-06,1.53079563e-05,3.65164352e-08,-2.54131017e-05,-5.33746184e-06,1.12898006e-06,4.52978952e-08,-1.77255110e-05,1.15650295e-07,2.28868470e-08
